,k,knn,lof,i_forest,loda,hbos,abod,sod,iso_index
0,1,0.6657531,0.73315394,0.6657438,0.6657531,0.64485556,0.6657531,0.7702076,0.7075293
1,2,0.8746574,0.8330811,0.5821867,0.7493101,0.64485556,0.6657531,0.7702076,0.7075293
2,3,0.85377383,0.94482136,0.66575295,0.6866365,0.64485556,0.70753855,0.7702076,0.7075293
3,4,0.85376924,0.9674456,0.7075338,0.68663645,0.68663645,0.811993,0.811993,0.7075293
4,5,0.8328811,0.9687476,0.60308397,0.72841734,0.6657437,0.83287656,0.8537647,0.7075293
5,6,0.85376924,0.9902251,0.70753384,0.64485097,0.6866365,0.8328811,0.89554554,0.7075293
6,7,0.85376924,0.9698754,0.68664104,0.7075292,0.6866365,0.8328811,0.8746528,0.7075293
7,8,0.85376924,0.9701085,0.58218664,0.74931467,0.6657437,0.85376924,0.89554095,0.7075293
8,9,0.85376924,0.99105155,0.7075292,0.7493193,0.6657437,0.874662,0.8746574,0.7075293
9,10,0.85376924,0.9706934,0.68664116,0.72842664,0.6866365,0.874662,0.8746574,0.7075293
10,11,0.85376924,0.9912983,0.6866365,0.70752925,0.6866365,0.874662,0.8328719,0.7075293
11,12,0.85376924,0.9915267,0.72841734,0.77020746,0.6657437,0.874662,0.85376006,0.7075293
12,13,0.85376924,0.9918555,0.7284219,0.8119884,0.66574836,0.85377383,0.8328719,0.7075293
13,14,0.85376924,0.9916271,0.7075338,0.7075338,0.6866365,0.85377383,0.8328719,0.7075293
14,15,0.85376924,0.9916546,0.728422,0.79110014,0.6866365,0.85377383,0.8328719,0.7075293
15,16,0.85376924,0.991216,0.7075338,0.7911002,0.66574836,0.8328811,0.85376465,0.7075293
16,17,0.85376924,0.9908686,0.6866411,0.7075384,0.66574836,0.85376924,0.85376465,0.7075293
17,18,0.85376924,0.9909279,0.7075338,0.77020746,0.6448556,0.85376924,0.8746528,0.7075293
18,19,0.85376924,0.99119747,0.7075292,0.7702075,0.66574836,0.85376924,0.85376006,0.7075293
19,20,0.85376924,0.99086845,0.7284219,0.7910956,0.6866365,0.85376924,0.85376006,0.7075293
20,21,0.85376924,0.9907999,0.7075385,0.7493194,0.6448556,0.85376924,0.89554554,0.7075293
21,22,0.85376924,0.99086833,0.7075338,0.7075385,0.6448556,0.8328811,0.85376465,0.7075293
22,23,0.85376924,0.99053043,0.74931467,0.7075385,0.6448556,0.85376924,0.89554554,0.7075293
23,24,0.85376924,0.99053043,0.7284219,0.7284266,0.6448556,0.8328811,0.8746528,0.7075293
24,25,0.8328765,0.990471,0.7075338,0.8328903,0.66574836,0.8328811,0.89554554,0.7075293
25,26,0.81198376,0.9905807,0.7284219,0.6866457,0.6448556,0.8328811,0.8537646,0.7075293
26,27,0.81198376,0.9904711,0.7284219,0.79109097,0.6448556,0.8328811,0.8746528,0.7075293
27,28,0.81198376,0.9903021,0.7284219,0.7075432,0.6448556,0.8328811,0.8746528,0.7075293
28,29,0.81198376,0.9900279,0.68663645,0.7284266,0.6239675,0.8328811,0.85376006,0.7075293
29,30,0.81198376,0.9903204,0.7493101,0.7284312,0.6239675,0.8328811,0.8746528,0.7075293
30,31,0.81198376,0.9902609,0.72841734,0.70753384,0.6448556,0.8328811,0.83287644,0.7075293
31,32,0.81198376,0.99020153,0.7910956,0.79110014,0.6448556,0.8328811,0.83287644,0.7075293
32,33,0.81198376,0.99020153,0.7702029,0.7284358,0.6448556,0.8328811,0.8746528,0.7075293
33,34,0.81198376,0.9898635,0.74931467,0.7493239,0.6448556,0.8328811,0.8746528,0.7075293
34,35,0.81198376,0.9899732,0.7075292,0.77021205,0.6448556,0.8328811,0.85376006,0.7075293
35,36,0.81198376,0.989379,0.7284219,0.7493101,0.6239675,0.85376924,0.85376006,0.7075293
36,37,0.81198376,0.9889539,0.74931467,0.74932396,0.6239675,0.85376924,0.85376006,0.7075293
37,38,0.81198376,0.988666,0.7702028,0.79110026,0.66574836,0.85376924,0.81198376,0.7075293
38,39,0.81198376,0.9883783,0.74931014,0.72842664,0.66574836,0.85376924,0.85376006,0.7075293
39,40,0.81198376,0.9882686,0.7493101,0.7493193,0.64486027,0.85376924,0.89554554,0.7075293
40,41,0.81198376,0.9879899,0.7075338,0.7284266,0.6239675,0.85376924,0.8746528,0.7075293
41,42,0.81198376,0.9879899,0.74931467,0.72843134,0.64486027,0.85376924,0.83287644,0.7075293
42,43,0.81198376,0.98798984,0.7284219,0.7702167,0.6239675,0.85376924,0.8537646,0.7075293
43,44,0.81198376,0.98798984,0.7284219,0.7075292,0.64486027,0.85376924,0.81198376,0.7075293
44,45,0.81198376,0.98798984,0.7284219,0.77021205,0.6030748,0.85376924,0.8328765,0.7075293
45,46,0.81198376,0.9880492,0.7284219,0.74932396,0.66574836,0.85376924,0.8328765,0.7075293
46,47,0.81198376,0.9879396,0.74931467,0.6866503,0.64486027,0.85376924,0.8328765,0.7075293
47,48,0.81198376,0.98782086,0.7075292,0.74932396,0.6448556,0.85376924,0.85376924,0.7075293
48,49,0.81198376,0.9877615,0.7284219,0.72842205,0.66574836,0.85376924,0.8328765,0.7075293
49,50,0.81198376,0.98782086,0.7284219,0.74932855,0.66574836,0.85376924,0.8328765,0.7075293
50,51,0.81198376,0.98782086,0.72841734,0.6866549,0.6448556,0.85376924,0.8328765,0.7075293
51,52,0.81198376,0.9877615,0.7702028,0.7493285,0.6448556,0.85376924,0.85376465,0.7075293
52,53,0.81198376,0.987821,0.7075292,0.68665034,0.6239629,0.85376924,0.8746528,0.7075293
53,54,0.81198376,0.9877615,0.74931467,0.7702167,0.6239629,0.85376924,0.8328765,0.7075293
54,55,0.81198376,0.98770666,0.7284219,0.7493239,0.6448556,0.85376924,0.85376465,0.7075293
55,56,0.81198376,0.9877113,0.7284219,0.68665034,0.6448556,0.85376924,0.85376465,0.7075293
56,57,0.81198376,0.9876518,0.74931467,0.6657576,0.6448556,0.85376924,0.85376465,0.7075293
57,58,0.81198376,0.98759246,0.74931467,0.7284312,0.6448556,0.85376924,0.85376465,0.7075293
58,59,0.81198376,0.9874281,0.74931467,0.7493193,0.66574836,0.8328811,0.85376465,0.7075293
59,60,0.81198376,0.9874828,0.7284219,0.6866457,0.6239629,0.8328811,0.8328765,0.7075293
60,61,0.81198376,0.98759246,0.74931467,0.6866458,0.6448556,0.8328811,0.85376465,0.7075293
61,62,0.81198376,0.9877112,0.72841734,0.749324,0.6448556,0.8328811,0.85376465,0.7075293
62,63,0.81198376,0.98754215,0.7284219,0.68665034,0.66574836,0.8328811,0.85376465,0.7075293
63,64,0.81198376,0.9876015,0.77020746,0.7493194,0.6448556,0.8328811,0.85376465,0.7075293
64,65,0.81198376,0.9878208,0.7284219,0.686655,0.6448556,0.8328811,0.85376465,0.7075293
65,66,0.81198376,0.9878208,0.7702028,0.68664575,0.6448556,0.8328811,0.85376465,0.7075293
66,67,0.81198376,0.98787093,0.7493101,0.7075384,0.6448556,0.8328811,0.85376465,0.7075293
67,68,0.81198376,0.9878208,0.7702074,0.74931484,0.6448556,0.8328811,0.85376465,0.7075293
68,69,0.81198376,0.9878802,0.7284219,0.7075431,0.66574836,0.8328811,0.85376465,0.7075293
69,70,0.81198376,0.98776597,0.7284219,0.66575307,0.66574836,0.8328811,0.85376465,0.7075293
70,71,0.81198376,0.9877705,0.74931467,0.7702213,0.6448556,0.8328811,0.85376465,0.7075293
71,72,0.81198376,0.9878802,0.7493146,0.66575295,0.6239629,0.8328811,0.85376465,0.7075293
72,73,0.81198376,0.98798984,0.7284219,0.7075385,0.66574836,0.8328811,0.85376465,0.7075293
73,74,0.81198376,0.9877705,0.7284219,0.68665034,0.66574836,0.8328811,0.8328765,0.7075293
74,75,0.81198376,0.98760146,0.7284219,0.70753855,0.66574836,0.8328811,0.85376465,0.7075293
75,76,0.81198376,0.98760146,0.7284219,0.770212,0.66574836,0.8328811,0.85376465,0.7075293
76,77,0.81198376,0.9875421,0.7702029,0.6866504,0.66574836,0.8328811,0.85376465,0.7075293
77,78,0.81198376,0.9875422,0.7493101,0.74931926,0.6448556,0.8328811,0.85376465,0.7075293
78,79,0.81198376,0.98765177,0.7702028,0.6657531,0.6448556,0.8328811,0.85376465,0.7075293
79,80,0.81198376,0.9875422,0.7493101,0.68664104,0.6448556,0.8328811,0.85376465,0.7075293
80,81,0.81198376,0.9876016,0.7493101,0.7493239,0.6448556,0.8328811,0.85376465,0.7075293
81,82,0.81198376,0.98749197,0.74931467,0.7493194,0.66574836,0.8328811,0.85376465,0.7075293
82,83,0.81198376,0.98766094,0.7493101,0.7493147,0.66574836,0.8328811,0.85376465,0.7075293
83,84,0.81198376,0.9876016,0.7702029,0.6657621,0.66574836,0.8328811,0.85376465,0.7075293
84,85,0.81198376,0.9876016,0.72841734,0.7075337,0.66574836,0.8328811,0.85376465,0.7075293
85,86,0.81198376,0.9876016,0.7075292,0.728422,0.66574836,0.8328811,0.85376465,0.7075293
86,87,0.81198376,0.98766094,0.7493101,0.68665034,0.66574836,0.8328811,0.8328765,0.7075293
87,88,0.81198376,0.9876016,0.74931467,0.6866503,0.66574836,0.8328811,0.8328765,0.7075293
88,89,0.81198376,0.98749197,0.72841734,0.72843117,0.66574836,0.8328811,0.8328765,0.7075293
89,90,0.81198376,0.9876016,0.7493101,0.66575295,0.66574836,0.8328811,0.8328765,0.7075293
90,91,0.81198376,0.9874327,0.7493101,0.6448649,0.66574836,0.8328811,0.8328765,0.7075293
91,92,0.81198376,0.98743254,0.79109555,0.72843117,0.66574836,0.8328811,0.85376924,0.7075293
92,93,0.81198376,0.9874326,0.7284219,0.7702167,0.66574836,0.8328811,0.8328765,0.7075293
93,94,0.81198376,0.98755145,0.7493101,0.7075338,0.66574836,0.8328811,0.8328765,0.7075293
94,95,0.81198376,0.98755145,0.7493101,0.68665034,0.66574836,0.8328811,0.8328765,0.7075293
95,96,0.81198376,0.98755145,0.7284219,0.6448695,0.6239629,0.8328811,0.8328765,0.7075293
96,97,0.7910956,0.9876109,0.7702074,0.64486486,0.66574836,0.8328811,0.8328765,0.7075293
97,98,0.7910956,0.9875012,0.7284219,0.6657576,0.66574836,0.8328811,0.8328765,0.7075293
98,99,0.7910956,0.98761076,0.7702074,0.6239767,0.66574836,0.8328811,0.8328765,0.7075293
