,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
0,1,0.5243931,0.5996031,0.5856676,0.6265173,0.50396824,0.6702847,0.50396824,0.67320263,0.6067928
1,2,0.84243697,0.6105509,0.5856676,0.6411065,0.6090103,0.6702847,0.50396824,0.67320263,0.6067928
2,3,0.859944,0.5981326,0.57691413,0.6994631,0.84535474,0.6702847,0.80742294,0.67320263,0.6067928
3,4,0.8628618,0.58928573,0.5710784,0.6761205,0.87453306,0.6644491,0.8482727,0.74323064,0.6067928
4,5,0.86286175,0.59803927,0.5710784,0.7315592,0.83951914,0.64985996,0.8570261,0.7257236,0.6067928
5,6,0.8657796,0.6251167,0.59150326,0.72864145,0.8657797,0.64985996,0.8628618,0.77240896,0.6067928
6,7,0.8628618,0.64152664,0.6060924,0.7052988,0.84535486,0.6498599,0.8716153,0.7753268,0.6067928
7,8,0.86869746,0.64458454,0.6119281,0.73155934,0.8570261,0.6556956,0.8716153,0.79283386,0.6067928
8,9,0.8657796,0.6638889,0.6265173,0.7403128,0.8657797,0.6527778,0.8716153,0.8015873,0.6067928
9,10,0.85119045,0.6848273,0.63235295,0.7169701,0.8628618,0.6527778,0.8745332,0.8015873,0.6067928
10,11,0.85410833,0.7300887,0.66153127,0.74031276,0.84535486,0.64986,0.8745332,0.81617653,0.6067928
11,12,0.8570261,0.7849673,0.6644491,0.7286415,0.8541082,0.64986,0.8745332,0.8161764,0.6067928
12,13,0.8570261,0.8395425,0.67903835,0.74614847,0.8628618,0.66153127,0.8716153,0.7753268,0.6067928
13,14,0.8570261,0.87717086,0.6877918,0.7578198,0.8482726,0.6586134,0.8716153,0.76657325,0.6067928
14,15,0.8570261,0.9037115,0.71113443,0.7373949,0.85119045,0.6556956,0.8716153,0.79575163,0.6067928
15,16,0.8570261,0.9034314,0.7286414,0.73447716,0.84535474,0.64694214,0.8716153,0.7928338,0.6067928
16,17,0.8570261,0.9071895,0.74906635,0.73447704,0.8482726,0.6527778,0.8716153,0.7899159,0.6067928
17,18,0.8570261,0.9071895,0.7519841,0.7344771,0.8424371,0.64694214,0.8716153,0.79866946,0.6067928
18,19,0.8570261,0.90859014,0.77240896,0.75490195,0.8336835,0.6527778,0.8716153,0.7928338,0.6067928
19,20,0.85410833,0.90303457,0.7811624,0.7169701,0.8482726,0.6586135,0.8716153,0.79575163,0.6067928
20,21,0.85410833,0.89817923,0.7899159,0.754902,0.85119045,0.6586134,0.8716153,0.7928338,0.6067928
21,22,0.85410833,0.896942,0.80742294,0.75198406,0.8541082,0.6498599,0.8716153,0.81325865,0.6067928
22,23,0.85410833,0.8918067,0.81909436,0.7519841,0.83951914,0.6586134,0.8716153,0.81617653,0.6067928
23,24,0.85410833,0.8865312,0.8336835,0.73447716,0.85410833,0.6498599,0.8716153,0.80450505,0.6067928
24,25,0.85410833,0.8840335,0.8482727,0.75490195,0.85410833,0.6556956,0.86869746,0.80742294,0.6067928
25,26,0.85410833,0.88445365,0.859944,0.7315593,0.84243697,0.66153127,0.86869746,0.807423,0.6067928
26,27,0.85410833,0.88473386,0.8570261,0.76073754,0.84535486,0.6527778,0.86869746,0.81325865,0.6067928
27,28,0.85410833,0.88543415,0.8570261,0.74323064,0.8570261,0.6556956,0.86869746,0.80742294,0.6067928
28,29,0.85410833,0.8861343,0.859944,0.7607376,0.8482727,0.64402425,0.86869746,0.79866946,0.6067928
29,30,0.85410833,0.88517743,0.86869746,0.75198424,0.8570262,0.6586134,0.86869746,0.80450505,0.6067928
30,31,0.85119045,0.8828198,0.8716153,0.74614847,0.85119045,0.64694214,0.86869746,0.81034076,0.6067928
31,32,0.85410833,0.8787815,0.8745332,0.7607376,0.83951914,0.6498599,0.86869746,0.80450517,0.6067928
32,33,0.85410833,0.8790616,0.8745332,0.7286414,0.84243697,0.66153127,0.8716153,0.80450517,0.6067928
33,34,0.85410833,0.879902,0.8716153,0.7373949,0.8482727,0.6556956,0.86869746,0.8015873,0.6067928
34,35,0.85410833,0.8800421,0.8657797,0.737395,0.83951914,0.6556956,0.86869746,0.79866946,0.6067928
35,36,0.85410833,0.8801821,0.86869746,0.7403129,0.85410833,0.6527778,0.86869746,0.79866946,0.6067928
36,37,0.85410833,0.8787815,0.8716153,0.74031276,0.85119045,0.64986,0.8657796,0.8015872,0.6067928
37,38,0.85410833,0.87738097,0.8745332,0.74323064,0.8424369,0.6527778,0.8657796,0.79866946,0.6067928
38,39,0.85119045,0.87738097,0.8716153,0.7665733,0.85410833,0.6586134,0.86869746,0.79575163,0.6067928
39,40,0.85119045,0.87738097,0.8716154,0.7228058,0.8482726,0.6527778,0.8657796,0.79866946,0.6067928
40,41,0.85119045,0.8775209,0.8716154,0.7519841,0.84535486,0.6527778,0.8657796,0.79866946,0.6067928
41,42,0.85119045,0.8761204,0.8686975,0.74614847,0.8336834,0.66153127,0.8657796,0.7899159,0.6067928
42,43,0.8482727,0.8761204,0.8686975,0.7432306,0.8366014,0.6556956,0.8657796,0.7899159,0.6067928
43,44,0.8482727,0.87070495,0.8686975,0.73447716,0.85119045,0.6556956,0.8657796,0.7811624,0.6067928
44,45,0.8482727,0.8719654,0.8686975,0.74906623,0.84535486,0.66153127,0.8628618,0.7811625,0.6067928
45,46,0.8482727,0.8719654,0.8716154,0.7694911,0.83951914,0.66153127,0.859944,0.789916,0.6067928
46,47,0.8482727,0.8716854,0.8745332,0.7519841,0.85410833,0.6586134,0.859944,0.78408027,0.6067928
47,48,0.8482727,0.8718254,0.8745332,0.72864145,0.85410833,0.6556956,0.859944,0.78699815,0.6067928
48,49,0.8482727,0.8716854,0.8745332,0.7607377,0.8570262,0.65569556,0.859944,0.7840803,0.6067928
49,50,0.84535486,0.8716854,0.87745094,0.74323064,0.83951914,0.66153127,0.859944,0.7782446,0.6067928
50,51,0.84535486,0.8758637,0.8716153,0.754902,0.8482726,0.6586135,0.859944,0.77532685,0.6067928
51,52,0.84535486,0.86753035,0.8716153,0.7461484,0.8482726,0.6556956,0.859944,0.77240896,0.6067928
52,53,0.84535486,0.86683005,0.8745332,0.7519841,0.8482726,0.6586135,0.859944,0.77240896,0.6067928
53,54,0.84535486,0.8664099,0.8745332,0.7578198,0.83660126,0.6556956,0.859944,0.77532685,0.6067928
54,55,0.84535486,0.86753035,0.8745332,0.74906623,0.84243697,0.6586135,0.859944,0.77240896,0.6067928
55,56,0.84535486,0.86683005,0.8716153,0.7519841,0.84535486,0.66153127,0.859944,0.7782446,0.6067928
56,57,0.84535486,0.8693277,0.86869746,0.7490663,0.83951914,0.6527778,0.859944,0.7782446,0.6067928
57,58,0.84535486,0.86876744,0.86869746,0.7607376,0.8482726,0.64402425,0.859944,0.77532685,0.6067928
58,59,0.84535486,0.86834735,0.8657796,0.74323064,0.84535486,0.6556956,0.859944,0.77240896,0.6067928
59,60,0.84535486,0.86806715,0.8657796,0.7490663,0.8336834,0.6527778,0.859944,0.77240896,0.6067928
60,61,0.84535486,0.870845,0.8657796,0.74614847,0.84535474,0.6527778,0.859944,0.77240896,0.6067928
61,62,0.84535486,0.8736228,0.859944,0.7519841,0.83951914,0.64694214,0.859944,0.77240896,0.6067928
62,63,0.84535486,0.8734827,0.8628618,0.7490663,0.85410833,0.6556956,0.859944,0.7753267,0.6067928
63,64,0.84535486,0.8734827,0.8628618,0.7578198,0.8482726,0.6498599,0.859944,0.7753267,0.6067928
64,65,0.8424371,0.8734827,0.8628618,0.74031276,0.84535486,0.6527778,0.859944,0.7782446,0.6067928
65,66,0.8424371,0.8734827,0.8628618,0.74323064,0.83660126,0.66153127,0.859944,0.7753267,0.6067928
66,67,0.8424371,0.87070495,0.8628618,0.74323064,0.84535486,0.646942,0.859944,0.7782446,0.6067928
67,68,0.8424371,0.87626046,0.8628618,0.74906635,0.85119045,0.6556956,0.8628618,0.7753267,0.6067928
68,69,0.8424371,0.87626046,0.8628618,0.737395,0.83951914,0.64402425,0.8628618,0.7782446,0.6067928
69,70,0.8424371,0.87626046,0.8628618,0.7578198,0.8482726,0.6586134,0.8628618,0.7753267,0.6067928
70,71,0.8424371,0.87626046,0.859944,0.754902,0.83660126,0.64694214,0.8628618,0.78116244,0.6067928
71,72,0.8424371,0.8748599,0.859944,0.75781983,0.8366014,0.6527778,0.8628618,0.7782446,0.6067928
72,73,0.8424371,0.8745798,0.859944,0.7519841,0.8336834,0.6586135,0.8628618,0.78116244,0.6067928
73,74,0.8424371,0.8742997,0.859944,0.74614847,0.84535474,0.65277785,0.8628618,0.78116244,0.6067928
74,75,0.8424371,0.87415963,0.859944,0.75781983,0.8336835,0.6527778,0.8628618,0.78116244,0.6067928
75,76,0.8424371,0.8737394,0.859944,0.7403127,0.84535474,0.6527778,0.8628618,0.7840803,0.6067928
76,77,0.8424371,0.87345946,0.859944,0.7578198,0.83660126,0.6586134,0.8628618,0.78408027,0.6067928
77,78,0.8424371,0.8719188,0.859944,0.7519842,0.83660126,0.6556956,0.8628618,0.7840803,0.6067928
78,79,0.8424371,0.8719188,0.859944,0.76073766,0.83951914,0.64694214,0.8628618,0.78699815,0.6067928
79,80,0.8424371,0.8703782,0.859944,0.7373949,0.83951914,0.66153127,0.8628618,0.7840803,0.6067928
80,81,0.8424371,0.86995804,0.859944,0.75781983,0.84243697,0.64986,0.8628618,0.7840803,0.6067928
81,82,0.8424371,0.86869746,0.859944,0.7344771,0.84535486,0.6556956,0.8628618,0.7840803,0.6067928
82,83,0.8424371,0.8684174,0.859944,0.75490195,0.83951914,0.6586135,0.8628618,0.78699815,0.6067928
83,84,0.8424371,0.8684174,0.859944,0.754902,0.83951914,0.6586134,0.8628618,0.78699815,0.6067928
84,85,0.8424371,0.8682774,0.859944,0.754902,0.83660126,0.646942,0.8628618,0.789916,0.6067928
85,86,0.8424371,0.86813724,0.859944,0.74323064,0.8307656,0.6556956,0.8628618,0.789916,0.6067928
86,87,0.8424371,0.86813724,0.859944,0.7461484,0.84535474,0.6556956,0.8628618,0.789916,0.6067928
87,88,0.8424371,0.86813724,0.859944,0.7519841,0.84243697,0.6586134,0.8628618,0.7928338,0.6067928
88,89,0.8424371,0.86813724,0.859944,0.7403129,0.8336834,0.6615313,0.8628618,0.7928338,0.6067928
89,90,0.8424371,0.86813724,0.859944,0.74323064,0.8307656,0.6527778,0.8628618,0.7928338,0.6067928
90,91,0.8424371,0.86813724,0.859944,0.754902,0.8336834,0.64986,0.8628618,0.7928338,0.6067928
91,92,0.8424371,0.86813724,0.859944,0.74614847,0.83660126,0.64402425,0.8628618,0.789916,0.6067928
92,93,0.8424371,0.86813724,0.859944,0.7578198,0.84535474,0.66153127,0.8628618,0.789916,0.6067928
93,94,0.8424371,0.86813724,0.859944,0.7490663,0.84243697,0.6586135,0.8628618,0.789916,0.6067928
94,95,0.8424371,0.86799717,0.859944,0.7519841,0.83951914,0.6556956,0.8628618,0.789916,0.6067928
95,96,0.8424371,0.8665967,0.859944,0.7461484,0.8336834,0.6556956,0.8628618,0.789916,0.6067928
96,97,0.8424371,0.8665967,0.859944,0.74323064,0.83660126,0.66153127,0.8628618,0.7928338,0.6067928
97,98,0.8424371,0.8665967,0.859944,0.7519842,0.8336834,0.6527778,0.8628618,0.7957517,0.6067928
98,99,0.8424371,0.8664566,0.859944,0.74323064,0.8336834,0.6527778,0.8628618,0.7986695,0.6067928
